index	ID	商品分类	数量	成本	销售
5126	4710024102029	530227	1	153	129
5127	4710024203016	530114	1	243	271
5128	4710024204013	530114	2	486	570
5129	4710024206017	530116	1	99	125
5130	4710024207014	530116	1	99	119
5131	4710024208011	530116	1	99	119
5132	4710028101042	530222	1	41	59
5133	4710028101097	530222	1	52	72
5134	4710028101172	530222	3	111	142
5135	4710028101509	530222	1	60	84
5136	4710028101516	530222	1	62	80
5137	4710028101554	530222	1	38	54
5138	4710028201247	530222	1	38	54
5139	4710028201667	530222	1	60	80
5140	4710030110308	100310	2	136	198
5141	4710030111206	100310	1	101	129
5142	4710030112203	100310	1	72	94
5143	4710030123506	120107	2	128	164
5144	4710030130016	120107	1	80	99
5145	4710030135608	120107	1	90	113
5146	4710030139101	120107	1	95	119
5147	4710030156184	120103	1	37	49
5148	4710030213207	100310	1	96	126
5149	4710030343508	120104	1	78	95
5150	4710030346059	120103	1	16	21
5151	4710030346073	100310	1	78	105
5152	4710030346080	120103	2	32	24
5153	4710030346097	120103	1	16	21
5154	4710030346103	120103	1	16	21
5155	4710030346110	120103	2	32	24
5156	4710030356102	120103	2	44	50
5157	4710030395057	100310	1	78	105
5158	4710030456604	120105	1	58	75
5159	4710030611225	100310	1	41	59
5160	4710030616022	120103	1	22	25
5161	4710030616305	100323	1	114	155
5162	4710030623013	120107	1	103	138
5163	4710030625109	120103	2	44	50
5164	4710030626601	120105	1	58	75
5165	4710030633852	120103	1	22	25
5166	4710030641000	120103	1	22	25
5167	4710030643028	120103	1	22	25
5168	4710030643301	120107	1	81	110
5169	4710030646203	120104	1	54	69
5170	4710030646609	120105	1	58	75
5171	4710030650057	120104	1	78	98
5172	4710030650408	120104	1	72	90
5173	4710030652150	120208	2	94	120
5174	4710030713202	100311	1	87	118
5175	47100312     	130304	1	8	11
5176	4710032000010	560104	1	96	129
5177	4710032500701	530101	1	45	56
5178	4710032500718	530101	2	96	124
5179	4710032500862	530101	1	46	72
5180	4710032500879	530101	2	92	144
5181	4710032500893	530102	2	170	199
5182	4710032500916	530102	1	85	100
5183	4710032501005	560101	1	73	89
5184	4710032501098	560102	1	255	299
5185	4710032501234	300709	1	137	168
5186	4710032501241	300709	1	94	128
5187	4710032501258	300709	1	142	160
5188	4710032501302	560107	1	141	175
5189	4710032501326	560106	1	137	169
5190	4710032501340	560109	1	40	75
5191	4710032501357	560109	1	93	109
5192	4710032501432	530116	1	93	119
5193	4710032501456	530116	1	93	125
5194	4710032501463	530116	1	154	189
5195	4710032501470	530116	1	93	125
5196	4710032501487	530116	1	154	199
5197	4710032501623	300706	1	225	288
5198	4710032501630	560106	1	220	239
5199	4710032501692	560102	1	238	280
5200	4710032501722	560103	1	222	275
5201	4710032501784	560102	1	87	109
5202	4710032501791	560204	1	68	62
5203	4710032501838	300709	2	206	182
5204	4710032502002	560101	1	120	136
5205	4710032502026	300712	1	75	94
5206	4710032502064	560109	1	104	129
5207	4710032502071	300716	1	85	103
5208	4710032502125	530116	1	74	79
5209	4710032502132	530116	1	74	79
5210	4710032502163	300709	2	284	268
5211	4710032502217	300611	1	307	389
5212	4710032502224	300611	1	307	389
5213	4710032502446	300303	1	59	79
5214	4710032502606	530120	2	272	358
5215	4710032502682	560107	2	340	478
5216	4710032502699	560107	1	170	239
5217	4710032502811	560102	1	115	128
5218	4710032502828	560102	1	115	135
5219	4710032502835	560103	1	115	135
5220	4710032502842	560103	1	115	135
5221	4710032502873	560104	1	73	79
5222	4710032503030	300301	1	147	189
5223	4710032503047	300301	1	110	141
5224	4710032503085	300709	1	188	239
5225	4710032503214	560204	1	83	105
5226	4710032600074	560107	1	166	195
5227	4710032600319	560103	1	185	209
5228	4710032600890	560101	1	147	179
5229	4710032600951	560103	1	205	209
5230	4710032601088	560109	1	93	115
5231	4710032601194	560102	2	430	530
5232	4710032601347	560103	1	130	153
5233	4710032601354	560103	1	137	153
5234	4710032601460	560106	1	121	149
5235	4710032601606	560106	1	105	139
5236	4710032601620	560106	2	440	578
5237	4710032602788	530101	1	60	75
5238	4710032602849	530102	1	64	80
5239	4710032602887	530102	1	64	80
5240	4710032602917	530107	1	38	49
5241	4710032603730	530101	1	60	71
5242	4710032603754	530101	1	60	75
5243	4710032603969	530101	1	155	189
5244	4710032603976	530101	1	155	189
5245	4710032603990	530101	2	368	310
5246	4710032604003	530101	1	184	208
5247	4710032604133	530112	1	77	99
5248	4710032604652	530103	1	79	94
5249	4710032604706	530103	1	79	99
5250	4710032604751	530103	1	67	94
5251	4710032604782	530114	1	200	249
5252	4710032604799	530114	1	200	249
5253	4710032604812	530103	1	94	123
5254	4710032605154	530104	1	57	69
5255	4710032605185	530104	3	171	207
5256	4710032605321	530101	1	79	99
5257	4710032700019	530107	1	41	48
5258	4710032700026	530107	1	41	48
5259	4710032700903	530104	1	36	48
5260	4710032700934	530112	2	154	169
5261	4710032701061	530104	1	38	49
5262	4710032701078	530104	1	52	65
5263	4710032701085	530104	1	52	65
5264	4710032701108	590211	1	52	65
5265	4710032701528	530114	2	392	416
5266	4710032701719	530104	2	80	104
5267	4710032701726	530104	1	40	49
5268	4710032701733	590516	1	180	171
5269	4710032701740	530114	1	218	261
5270	4710032701764	530114	1	218	275
5271	4710032702105	530104	1	80	99
5272	4710032702174	530104	1	126	165
5273	4710032702181	530104	1	65	85
5274	4710032702198	530104	1	126	157
5275	4710032702204	530104	1	65	85
5276	4710032808692	530125	1	88	99
5277	4710035310055	100110	1	56	67
5278	4710035311106	100110	1	14	18
5279	4710035313414	100110	1	21	27
5280	4710035313469	100110	1	21	28
5281	4710035315517	100103	1	28	35
5282	4710035316156	100110	1	20	25
5283	4710035331005	100104	1	20	26
5284	4710035335133	100109	1	47	57
5285	4710035338004	100104	1	28	33
5286	4710035338059	100205	1	28	35
5287	4710035341066	100319	1	84	99
5288	4710035350006	100112	1	168	188
5289	4710035350105	100107	1	200	228
5290	4710035351508	100205	2	28	36
5291	4710035352239	100205	1	14	18
5292	4710035352819	100205	1	84	99
5293	4710035352833	100201	1	84	99
5294	4710035363778	100106	1	42	55
5295	4710035364058	100205	1	42	55
5296	4710035365215	100201	1	21	27
5297	4710035369510	100205	1	73	89
5298	4710036000153	590514	1	52	62
5299	4710036000184	530101	1	44	56
5300	4710036000320	530101	1	33	42
5301	4710036000528	530101	1	33	42
5302	4710036000610	530101	1	42	51
5303	4710036000627	530101	1	45	55
5304	4710036000634	530101	2	106	130
5305	4710036000719	530101	1	60	74
5306	4710036000726	530101	1	60	70
5307	4710036000832	530101	1	59	47
5308	4710036000849	530101	1	59	47
5309	4710036002225	560204	1	121	159
5310	4710036003437	500208	1	55	79
5311	4710036003581	500201	2	276	262
5312	4710036003598	500206	1	26	40
5313	4710036005028	590301	1	129	129
5314	4710036005523	560201	1	235	269
5315	4710036005608	560201	2	462	672
5316	4710036005615	560201	1	231	336
5317	4710036005622	560201	3	693	1008
5318	4710036006223	500201	1	92	109
5319	4710036007039	500212	1	111	125
5320	4710036008418	560201	1	191	215
5321	4710036008548	560201	1	262	209
5322	4710036008562	560201	3	786	627
5323	4710036008586	560201	1	262	209
5324	4710036009064	500209	1	32	32
5325	4710036009071	500202	1	100	115
5326	4710036009125	530114	1	105	139
5327	4710036009255	530502	1	161	199
5328	4710036009262	530601	1	161	199
5329	4710036009309	530302	1	161	199
5330	4710036009316	530301	1	161	199
5331	4710036009354	530114	1	119	199
5332	4710036009361	530301	1	55	69
5333	4710036009477	500207	1	69	95
5334	4710036009491	530105	2	68	90
5335	4710036009507	530401	1	79	99
5336	4710036009514	530412	1	80	99
5337	4710036009538	530401	1	72	89
5338	4710036009545	530401	1	144	179
5339	4710036009569	530404	1	80	99
5340	4710036009606	530105	1	69	90
5341	4710036009637	530401	1	139	170
5342	4710036009644	530404	1	139	170
5343	4710036009651	530301	1	47	56
5344	4710036009774	530405	1	52	85
5345	4710036009781	530405	1	50	65
5346	4710036009798	530403	1	68	77
5347	4710036009804	560204	3	210	228
5348	4710036009835	530404	1	150	189
5349	4710036010053	500208	1	116	132
5350	4710036011029	500201	1	80	85
5351	4710036012019	500203	1	83	86
5352	4710036021028	530103	1	49	65
5353	4710036021035	530103	1	49	65
5354	4710036024005	530101	1	70	89
5355	4710036024036	530101	1	251	279
5356	4710036024043	530101	1	251	279
5357	4710036024050	530101	1	251	279
5358	4710036026009	530101	1	60	71
5359	4710036027006	530101	1	59	47
5360	4710036028027	530103	2	92	112
5361	4710036028034	530103	2	92	118
5362	4710036029048	530103	1	98	129
5363	4710036029055	530103	1	98	123
5364	4710036038033	500202	1	150	169
5365	4710036039023	500203	1	141	159
5366	4710036100143	590302	1	72	85
5367	4710036100273	560201	3	459	567
5368	4710036102505	560201	1	185	229
5369	4710036110050	560201	2	560	718
5370	4710036110067	560201	2	560	470
5371	4710036110074	560201	2	560	598
5372	4710036140019	590301	2	298	266
5373	4710036140026	590301	1	219	249
5374	4710036140057	590302	1	119	139
5375	4710036220001	530101	2	142	174
5376	4710036220018	530101	1	71	87
5377	4710036220025	530101	2	142	174
5378	4710036220094	530101	1	187	189
5379	4710036220100	530101	2	374	378
5380	4710036220117	530101	1	187	189
5381	4710036221008	530103	1	36	39
5382	4710036221015	530101	5	180	195
5383	4710038414019	530401	1	110	149
5384	4710038415030	530404	1	120	109
5385	4710038416037	530501	2	130	142
5386	4710038763308	530601	1	100	100
5387	4710038782200	530302	1	63	76
5388	4710038783221	530412	1	110	109
5389	4710038783320	530601	1	247	319
5390	4710038797082	530412	1	117	149
5391	4710038805251	530401	1	214	239
5392	4710038806128	530302	1	115	129
5393	4710038850015	530406	1	125	159
5394	4710038850022	530401	2	368	328
5395	4710038850039	530404	1	145	179
5396	4710038850206	530302	1	55	69
5397	4710038850237	530302	1	58	76
5398	4710038850268	530505	1	55	69
5399	4710038850343	530505	1	58	76
5400	4710038850428	530301	6	960	1074
5401	4710038850466	500408	1	66	89
5402	4710038850473	530301	1	74	93
5403	4710038850527	530404	1	202	241
5404	4710038850558	500305	2	52	68
5405	4710038850565	500305	2	68	96
5406	4710038850572	500304	1	26	36
5407	4710038850589	500304	1	26	36
5408	4710038850626	500304	3	63	84
5409	4710038850633	500304	1	55	75
5410	4710038850640	500304	1	100	139
5411	4710038850695	530301	1	67	89
5412	4710038850800	500501	1	135	189
5413	4710038850817	500515	1	85	119
5414	4710038850831	500302	1	47	65
5415	4710038850848	300711	1	190	250
5416	4710038850855	300712	1	40	50
5417	4710038850862	500408	1	120	165
5418	4710038851036	530405	2	158	198
5419	4710038851128	530301	1	42	53
5420	4710038851135	530404	2	166	210
5421	4710043000191	560405	1	149	169
5422	4710043000429	560405	1	149	138
5423	4710043000498	130201	1	52	66
5424	4710043000856	100413	1	332	392
5425	4710043000863	100413	1	332	392
5426	4710043001105	100413	1	93	125
5427	4710043001112	100413	1	93	119
5428	4710043001211	100401	1	432	458
5429	4710043001556	100401	1	233	269
5430	4710043001563	100401	1	432	499
5431	4710043002485	560401	1	152	189
5432	4710043002492	560401	1	152	189
5433	4710043002515	560401	1	160	199
5434	4710043002522	560401	1	160	189
5435	4710043002539	560401	1	144	199
5436	4710043002577	560401	1	144	159
5437	4710043002584	560401	1	150	199
5438	4710043002591	560401	1	144	159
5439	4710043002607	560401	1	160	199
5440	4710043002638	100436	1	307	345
5441	4710043002690	100401	1	233	269
5442	4710043004090	560405	1	149	165
5443	4710043004113	560402	1	330	385
5444	4710043004120	560402	1	538	569
5445	4710043004236	130204	1	70	74
5446	4710043004359	130204	1	44	49
5447	4710043004366	130204	1	44	49
5448	4710043004373	130201	1	41	47
5449	4710043004434	130204	1	70	74
5450	4710043004533	130204	1	44	49
5451	4710043004540	130204	1	70	59
5452	4710043004557	560401	1	162	205
5453	4710043004564	110116	1	89	99
5454	4710043004588	100436	1	315	359
5455	4710043004601	100401	1	230	259
5456	4710043004618	100401	1	376	485
5457	4710043004717	100510	1	223	188
5458	4710043004731	100510	1	223	275
5459	4710043004748	100510	1	216	269
5460	4710043004755	100510	1	216	269
5461	4710043004908	130201	1	39	49
5462	4710043004922	130201	1	39	49
5463	4710043004946	130201	1	39	47
5464	4710043004960	560401	2	340	304
5465	4710043004977	560401	1	138	166
5466	4710043004991	560401	1	170	205
5467	4710043006209	100609	1	71	89
5468	4710043006902	100401	1	230	265
5469	4710043006919	100401	1	430	495
5470	4710043007091	560401	1	138	175
5471	4710043007220	110112	1	87	135
5472	4710043007589	130201	1	41	49
5473	4710043010138	100601	1	166	186
5474	4710043010169	560401	1	138	175
5475	4710043010176	560401	2	276	350
5476	4710043010381	100601	1	166	186
5477	4710043010398	100601	1	166	186
5478	4710043010404	100601	1	166	186
5479	4710043100013	100443	1	166	198
5480	4710043100020	100443	1	166	198
5481	4710043100051	100407	1	77	89
5482	4710043100082	110202	2	282	340
5483	4710043101010	100443	2	182	276
5484	4710043102017	100443	6	228	274
5485	4710043102031	100443	1	162	194
5486	4710043105025	560402	2	1008	978
5487	4710043105032	560403	1	319	369
5488	4710043105056	100436	2	630	690
5489	4710043105124	100443	1	135	150
5490	4710043105216	100414	1	110	128
5491	4710043131703	560401	2	180	170
5492	4710043204117	560405	2	180	196
5493	4710043213317	560405	1	139	159
5494	4710043231021	560405	1	139	159
5495	4710043231120	560405	2	278	318
5496	4710043231229	560405	1	139	159
5497	4710043231304	560401	1	90	149
5498	4710043231403	560405	2	298	276
5499	4710043231410	560405	1	149	165
5500	4710043312010	110113	2	272	278
5501	4710043351040	560402	1	279	395
5502	4710043355147	100401	1	216	239
5503	4710043355154	100401	1	410	459
5504	4710043355215	100401	1	216	239
5505	4710043355222	100401	1	410	459
5506	4710043355338	100401	2	432	478
5507	4710043355345	100401	2	820	798
5508	4710043355437	560401	1	279	395
5509	4710043404012	100419	1	106	129
5510	4710043411140	100109	2	418	538
5511	4710043501117	100413	1	35	45
5512	4710043552065	110109	1	144	190
5513	4710043552102	110109	2	384	416
5514	4710043553024	110112	1	100	129
5515	4710043555011	110112	1	84	129
5516	4710043651614	100407	1	77	99
5517	4710043651706	100407	2	142	166
5518	4710043651720	100407	1	71	99
5519	4710043653106	100407	1	71	83
5520	4710043654103	100407	1	71	83
5521	4710043655018	100407	1	77	99
5522	4710043940411	100405	1	81	98
5523	4710043980714	100405	1	137	115
5524	4710043981117	100406	1	79	94
5525	4710043981513	100405	2	142	150
5526	4710046011101	110105	1	30	36
5527	4710046011156	110105	1	18	22
5528	4710046011309	110105	1	42	50
5529	4710046011552	110105	1	42	50
5530	4710046012108	110105	1	76	92
5531	4710046012412	110105	2	238	200
5532	4710046012429	110105	1	108	145
5533	4710046012610	110105	1	108	145
5534	4710046012665	110105	4	224	312
5535	4710046012672	110105	1	56	74
5536	4710046012696	110105	1	56	74
5537	4710046014003	110115	2	76	90
5538	4710046014508	110105	1	20	24
5539	4710046015109	110105	1	181	238
5540	4710046015208	110105	1	181	250
5541	4710046015307	110105	1	181	162
5542	4710046018926	110115	1	66	85
5543	4710046019695	110105	1	104	125
5544	4710046019718	110105	1	104	125
5545	4710046021100	110105	1	30	34
5546	4710046021148	110105	2	52	60
5547	4710046021155	110105	1	18	22
5548	4710046021407	110814	1	20	25
5549	4710046021544	110814	3	114	137
5550	4710046024507	110105	1	20	25
5551	4710046031505	130303	1	34	42
5552	4710046031529	130303	1	40	49
5553	4710046033103	130303	1	53	70
5554	4710046035145	110802	1	61	79
5555	4710046035169	110117	1	61	79
5556	4710046035213	110117	1	29	35
5557	4710046035237	110802	1	26	33
5558	4710046036562	110131	1	25	33
5559	4710046036579	110131	3	75	99
5560	4710046036586	110131	1	25	33
5561	4710046036906	110131	1	52	66
5562	4710046036913	110131	2	104	132
5563	4710046036920	110131	2	104	132
5564	4710046038108	110808	1	52	66
5565	4710046051107	110121	1	26	32
5566	4710046052111	110136	1	26	34
5567	4710046053217	110122	2	52	64
5568	4710046055167	110118	2	48	60
5569	4710046055181	110814	1	30	37
5570	4710046056201	110119	2	32	40
5571	4710046075073	110132	1	28	37
5572	4710046352204	110117	1	26	31
5573	4710047500116	100215	1	106	123
5574	4710047500260	100213	1	120	149
5575	4710047500277	100213	1	141	165
5576	4710047500482	100109	1	145	215
5577	4710047500536	100215	1	147	165
5578	4710047500635	100205	1	151	198
5579	4710047500642	100205	1	185	248
5580	4710047500659	100210	1	151	198
5581	4710047500758	100215	1	144	168
5582	4710047500796	100215	1	196	215
5583	4710047500819	100215	1	126	175
5584	4710047501038	100201	6	90	114
5585	4710047501144	100204	1	37	48
5586	4710047501199	100103	1	65	85
5587	4710047501304	100205	1	17	22
5588	4710047501564	100202	1	68	85
5589	4710047501571	100218	1	68	85
5590	4710047502011	100207	2	14	18
5591	4710047502066	100207	1	7	9
5592	4710047502301	100203	2	48	55
5593	4710047502318	100205	1	24	29
5594	4710047502455	100205	1	27	33
5595	4710047502547	100206	1	19	25
5596	4710047502554	100206	1	19	25
5597	4710047502677	100206	1	30	42
5598	4710047502684	100206	1	19	25
5599	4710047502721	100211	1	24	30
5600	4710047504336	100106	1	13	18
5601	4710047504343	100106	2	26	34
5602	4710047504374	100106	1	13	18
5603	4710047504381	100106	1	13	18
5604	4710047504657	100106	1	51	62
5605	4710047504688	100106	1	47	56
5606	4710047504749	100106	2	26	34
5607	4710047504763	100106	2	28	36
5608	4710047505081	100323	1	30	38
5609	4710047505746	100208	2	26	36
5610	4710047506071	100209	1	19	25
5611	4710047506651	100102	2	34	44
5612	4710047506873	100319	1	17	24
5613	4710047506880	100319	2	34	50
5614	4710047511037	100202	6	144	174
5615	4710047511051	100202	1	24	28
5616	4710047511167	100202	1	24	28
5617	4710047512041	100202	1	13	19
5618	4710047512058	100202	1	15	17
5619	4710047512065	100202	1	15	18
5620	4710047512072	100202	1	15	18
5621	4710047512355	100204	1	65	85
5622	4710047512515	100205	3	204	255
5623	4710047512522	100205	1	68	81
5624	4710047512539	100205	1	68	85
5625	4710047512614	100109	1	144	159
5626	4710047512645	100204	1	24	32
5627	4710047544172	100110	1	68	85
5628	4710049000386	300301	1	33	45
5629	4710049000973	590514	2	82	104
5630	4710049001000	560104	1	90	130
5631	4710049001017	560104	1	90	130
5632	4710049001260	560104	2	180	260
5633	4710049001567	530101	1	43	56
5634	4710049001574	530101	1	43	56
5635	4710049001581	530101	1	32	42
5636	4710049001963	530101	1	54	69
5637	4710049001970	530101	1	54	69
5638	4710049001987	530101	1	54	69
5639	4710049002052	530103	1	81	105
