index	ID	年龄	区域
6727	00930512  	E 	E 
6728	00930543  	H 	F 
6729	00930574  	B 	E 
6730	00930642  	E 	E 
6731	00930758  	G 	B 
6732	00930802  	F 	E 
6733	00930819  	B 	E 
6734	00930895  	K 	E 
6735	00930949  	K 	H 
6736	00931038  	A 	F 
6737	00931182  	K 	H 
6738	00931212  	D 	E 
6739	00931267  	H 	F 
6740	00931281  	E 	F 
6741	00931328  	C 	F 
6742	00931335  	H 	F 
6743	00931342  	C 	F 
6744	00931366  	J 	E 
6745	00931410  	D 	B 
6746	00931434  	B 	E 
6747	00931465  	B 	F 
6748	00931564  	K 	H 
6749	00931618  	F 	H 
6750	00931649  	E 	D 
6751	00931809  	C 	C 
6752	00931830  	J 	F 
6753	00931878  	K 	H 
6754	00931885  	B 	A 
6755	00931991  	K 	H 
6756	00932028  	K 	B 
6757	00932042  	B 	F 
6758	00932080  	D 	E 
6759	00932363  	C 	E 
6760	00932974  	K 	H 
6761	00933018  	K 	H 
6762	00933070  	D 	F 
6763	00933162  	D 	G 
6764	00933421  	D 	E 
6765	00933438  	D 	F 
6766	00933445  	C 	F 
6767	00933629  	K 	H 
6768	00933780  	G 	F 
6769	00933889  	C 	F 
6770	00933988  	I 	F 
6771	00934206  	K 	H 
6772	00934244  	F 	F 
6773	00934305  	D 	C 
6774	00934367  	F 	F 
6775	00934473  	J 	F 
6776	00934572  	D 	H 
6777	00934688  	G 	F 
6778	00934756  	F 	E 
6779	00934862  	E 	E 
6780	00934992  	E 	F 
6781	00935111  	I 	E 
6782	00935135  	J 	E 
6783	00935142  	F 	F 
6784	00935166  	K 	H 
6785	00935173  	K 	H 
6786	00935227  	I 	H 
6787	00935449  	D 	E 
6788	00935456  	J 	F 
6789	00935500  	D 	F 
6790	00935579  	C 	E 
6791	00935623  	E 	E 
6792	00935630  	C 	F 
6793	00935739  	E 	E 
6794	00935975  	D 	E 
6795	00935999  	E 	E 
6796	00936057  	D 	A 
6797	00936071  	D 	E 
6798	00936224  	E 	E 
6799	00936460  	D 	F 
6800	00936477  	D 	F 
6801	00936675  	E 	E 
6802	00936682  	B 	E 
6803	00937115  	D 	F 
6804	00937207  	C 	E 
6805	00937436  	K 	H 
6806	00937474  	H 	E 
6807	00937481  	C 	H 
6808	00937498  	C 	C 
6809	00937504  	C 	G 
6810	00937511  	G 	E 
6811	00937535  	K 	H 
6812	00937542  	E 	C 
6813	00937573  	D 	E 
6814	00937788  	D 	E 
6815	00937832  	E 	E 
6816	00937955  	D 	E 
6817	00938013  	E 	C 
6818	00938112  	D 	C 
6819	00938181  	G 	E 
6820	00938235  	E 	E 
6821	00938402  	C 	F 
6822	00938457  	E 	F 
6823	00938471  	F 	E 
6824	00938488  	D 	E 
6825	00938501  	K 	H 
6826	00938570  	E 	C 
6827	00938600  	D 	E 
6828	00938846  	H 	D 
6829	00939027  	G 	F 
6830	00939560  	K 	H 
6831	00939645  	H 	D 
6832	00939744  	K 	H 
6833	00939751  	C 	C 
6834	00939782  	K 	E 
6835	00939805  	H 	B 
6836	00939881  	G 	F 
6837	00940115  	K 	H 
6838	00940290  	F 	E 
6839	00940627  	F 	B 
6840	00940658  	E 	F 
6841	00940771  	J 	C 
6842	00941167  	D 	E 
6843	00941297  	E 	E 
6844	00941440  	D 	E 
6845	00941457  	C 	F 
6846	00941648  	K 	F 
6847	00941754  	D 	E 
6848	00941761  	D 	E 
6849	00941884  	E 	E 
6850	00941891  	F 	F 
6851	00941921  	K 	H 
6852	00941945  	E 	F 
6853	00942133  	E 	D 
6854	00942188  	F 	E 
6855	00942218  	E 	C 
6856	00942294  	C 	E 
6857	00942393  	H 	E 
6858	00942515  	D 	B 
6859	00942560  	C 	E 
6860	00942584  	K 	E 
6861	00942607  	E 	F 
6862	00942621  	E 	E 
6863	00942683  	K 	H 
6864	00942706  	D 	F 
6865	00942799  	D 	G 
6866	00942904  	K 	H 
6867	00943109  	G 	E 
6868	00943222  	D 	F 
6869	00943284  	D 	E 
6870	00943567  	D 	F 
6871	00943611  	J 	E 
6872	00943680  	K 	E 
6873	00943796  	K 	H 
6874	00943819  	B 	F 
6875	00944090  	E 	E 
6876	00944106  	G 	E 
6877	00944137  	G 	E 
6878	00944168  	F 	F 
6879	00944212  	C 	F 
6880	00944229  	C 	E 
6881	00944250  	D 	G 
6882	00944342  	A 	F 
6883	00944403  	H 	F 
6884	00944540  	E 	F 
6885	00944571  	G 	F 
6886	00944595  	E 	E 
6887	00944663  	F 	F 
6888	00944793  	E 	F 
6889	00945028  	E 	E 
6890	00945110  	K 	H 
6891	00945202  	B 	E 
6892	00945462  	K 	H 
6893	00945554  	J 	F 
6894	00945592  	G 	F 
6895	00945745  	D 	F 
6896	00945844  	E 	D 
6897	00945851  	B 	F 
6898	00945912  	F 	E 
6899	00946148  	G 	E 
6900	00946223  	K 	H 
6901	00946544  	H 	C 
6902	00946698  	E 	F 
6903	00946797  	K 	H 
6904	00946902  	A 	E 
6905	00946919  	G 	E 
6906	00946971  	J 	E 
6907	00947145  	H 	G 
6908	00947213  	E 	F 
6909	00947565  	E 	F 
6910	00947596  	K 	H 
6911	00947985  	D 	G 
6912	00948036  	F 	F 
6913	00948098  	G 	F 
6914	00948128  	K 	H 
6915	00948364  	I 	E 
6916	00948401  	E 	E 
6917	00948432  	K 	H 
6918	00948555  	A 	F 
6919	00948579  	K 	H 
6920	00948821  	C 	E 
6921	00948852  	C 	E 
6922	00949026  	F 	E 
6923	00949286  	K 	H 
6924	00949507  	D 	D 
6925	00949569  	J 	E 
6926	00949576  	K 	H 
6927	00949583  	K 	C 
6928	00949699  	K 	E 
6929	00950084  	F 	E 
6930	00950121  	H 	F 
6931	00950138  	B 	E 
6932	00950145  	F 	E 
6933	00950169  	C 	E 
6934	00950190  	J 	E 
6935	00950251  	D 	F 
6936	00950411  	F 	F 
6937	00950442  	E 	E 
6938	00950473  	F 	F 
6939	00950527  	F 	F 
6940	00950565  	E 	E 
6941	00950695  	G 	F 
6942	00950749  	D 	F 
6943	00950763  	K 	H 
6944	00950817  	A 	E 
6945	00950855  	C 	E 
6946	00950916  	K 	H 
6947	00950923  	A 	H 
6948	00951319  	I 	F 
6949	00951326  	F 	F 
6950	00951777  	E 	F 
6951	00951913  	G 	G 
6952	00951937  	C 	G 
6953	00952071  	H 	E 
6954	00952187  	F 	E 
6955	00952286  	F 	E 
6956	00952309  	B 	E 
6957	00952323  	B 	E 
6958	00952361  	F 	E 
6959	00952422  	I 	A 
6960	00952477  	G 	F 
6961	00952491  	C 	F 
6962	00952507  	D 	F 
6963	00952514  	C 	E 
6964	00952521  	D 	F 
6965	00952675  	C 	E 
6966	00952682  	C 	E 
6967	00952712  	A 	E 
6968	00952750  	E 	C 
6969	00952798  	D 	E 
6970	00952804  	E 	E 
6971	00952934  	C 	E 
6972	00953139  	B 	E 
6973	00953283  	K 	H 
6974	00953566  	I 	D 
6975	00953597  	K 	H 
6976	00953849  	C 	F 
6977	00954006  	C 	D 
6978	00954044  	H 	E 
6979	00954068  	E 	E 
6980	00954082  	K 	H 
6981	00954259  	H 	E 
6982	00954419  	K 	H 
6983	00954426  	F 	E 
6984	00954518  	I 	E 
6985	00954594  	D 	C 
6986	00954624  	D 	A 
6987	00954723  	F 	E 
6988	00954884  	G 	H 
6989	00954921  	F 	F 
6990	00955003  	B 	F 
6991	00955027  	G 	F 
6992	00955096  	G 	F 
6993	00955188  	F 	E 
6994	00955201  	D 	E 
6995	00955225  	H 	F 
6996	00955270  	B 	F 
6997	00955331  	K 	H 
6998	00955348  	D 	F 
6999	00955591  	F 	F 
7000	00955829  	G 	E 
7001	00955874  	G 	F 
7002	00955966  	K 	H 
7003	00956000  	F 	C 
7004	00956031  	F 	E 
7005	00956116  	D 	F 
7006	00956222  	E 	F 
7007	00956260  	B 	E 
7008	00956307  	D 	E 
7009	00956338  	B 	F 
7010	00956345  	F 	E 
7011	00956390  	H 	E 
7012	00956697  	F 	E 
7013	00956710  	E 	E 
7014	00956765  	H 	F 
7015	00956802  	J 	E 
7016	00956925  	F 	E 
7017	00957021  	E 	E 
7018	00957250  	G 	F 
7019	00957458  	K 	H 
7020	00957625  	E 	G 
7021	00957632  	E 	G 
7022	00957663  	D 	E 
7023	00957694  	G 	E 
7024	00957700  	B 	E 
7025	00957748  	C 	E 
7026	00957755  	G 	E 
7027	00957816  	C 	E 
7028	00957861  	F 	E 
7029	00957885  	J 	E 
7030	00957991  	C 	G 
7031	00958028  	G 	E 
7032	00958080  	D 	E 
7033	00958097  	G 	A 
7034	00958172  	C 	G 
7035	00958356  	C 	D 
7036	00958370  	K 	F 
7037	00958387  	F 	F 
7038	00958424  	D 	C 
7039	00958448  	C 	E 
7040	00958462  	D 	F 
7041	00958493  	G 	G 
7042	00958615  	D 	G 
7043	00958622  	C 	F 
7044	00958677  	C 	F 
7045	00958752  	F 	E 
7046	00959049  	K 	F 
7047	00959186  	C 	E 
7048	00959391  	K 	H 
7049	00959407  	H 	E 
7050	00959438  	K 	H 
7051	00959582  	H 	F 
7052	00959667  	K 	H 
7053	00959766  	E 	E 
7054	00959971  	D 	F 
7055	00960076  	G 	E 
7056	00960229  	E 	E 
7057	00960250  	E 	F 
7058	00960304  	K 	H 
7059	00960427  	B 	E 
7060	00960434  	K 	E 
7061	00960496  	H 	F 
7062	00960502  	E 	E 
7063	00960755  	E 	F 
7064	00960762  	D 	F 
7065	00960786  	E 	D 
7066	00960878  	H 	F 
7067	00960915  	K 	E 
7068	00961080  	F 	G 
7069	00961448  	J 	C 
7070	00961486  	G 	E 
7071	00961554  	J 	E 
7072	00961707  	D 	E 
7073	00961837  	D 	E 
7074	00961929  	I 	F 
7075	00961936  	D 	E 
7076	00961943  	C 	G 
7077	00962186  	E 	C 
7078	00962216  	K 	H 
7079	00962612  	F 	E 
7080	00962636  	F 	F 
7081	00962643  	C 	F 
7082	00962841  	G 	E 
7083	00962872  	C 	E 
7084	00962940  	G 	G 
7085	00963060  	C 	E 
7086	00963107  	F 	E 
7087	00963152  	I 	F 
7088	00963190  	D 	E 
7089	00963213  	F 	F 
7090	00963299  	C 	C 
7091	00963473  	E 	E 
7092	00963503  	E 	E 
7093	00963565  	E 	E 
7094	00963848  	F 	E 
7095	00964050  	D 	G 
7096	00964159  	I 	E 
7097	00964296  	E 	C 
7098	00964470  	I 	E 
7099	00964562  	D 	F 
7100	00964777  	H 	E 
7101	00964845  	D 	E 
7102	00964906  	E 	F 
7103	00964951  	C 	E 
7104	00965019  	G 	F 
7105	00965088  	D 	E 
7106	00965163  	C 	E 
7107	00965255  	H 	E 
7108	00965378  	G 	F 
7109	00965477  	B 	C 
7110	00965576  	J 	F 
7111	00965675  	G 	E 
7112	00965712  	E 	E 
7113	00965729  	B 	G 
7114	00965811  	C 	F 
7115	00965873  	B 	F 
7116	00965897  	C 	C 
7117	00965996  	E 	H 
7118	00966245  	C 	F 
7119	00966252  	C 	C 
7120	00966269  	K 	E 
7121	00966351  	F 	C 
7122	00966375  	E 	E 
7123	00966399  	E 	E 
7124	00966566  	F 	E 
7125	00966801  	E 	G 
7126	00967082  	D 	E 
7127	00967266  	C 	G 
7128	00968065  	G 	F 
7129	00968102  	E 	E 
7130	00968522  	K 	H 
7131	00968539  	I 	E 
7132	00968607  	F 	F 
7133	00968652  	K 	H 
7134	00968775  	F 	E 
7135	00969147  	K 	H 
7136	00969222  	F 	E 
7137	00969352  	K 	D 
7138	00969529  	F 	D 
7139	00969543  	C 	E 
7140	00969550  	I 	E 
7141	00969581  	E 	E 
7142	00969604  	C 	H 
7143	00969680  	D 	F 
7144	00969703  	B 	E 
7145	00969772  	J 	E 
7146	00969819  	E 	E 
7147	00970013  	D 	C 
7148	00970129  	H 	F 
7149	00970150  	C 	F 
7150	00970167  	B 	F 
7151	00970310  	G 	F 
7152	00970549  	B 	F 
7153	00970563  	B 	F 
7154	00970617  	J 	H 
7155	00970839  	F 	C 
7156	00970853  	K 	E 
7157	00970990  	K 	H 
7158	00971478  	K 	H 
7159	00971614  	D 	F 
7160	00971645  	K 	H 
7161	00971836  	B 	F 
7162	00972048  	F 	E 
7163	00972475  	E 	E 
7164	00972512  	H 	E 
7165	00972543  	C 	E 
7166	00972659  	F 	F 
7167	00972673  	E 	D 
7168	00972680  	E 	E 
7169	00973106  	F 	E 
7170	00973229  	G 	F 
7171	00973465  	G 	F 
7172	00973540  	B 	F 
7173	00973571  	E 	E 
7174	00973809  	C 	E 
7175	00973854  	D 	F 
7176	00973953  	D 	E 
7177	00974264  	E 	F 
7178	00974325  	E 	F 
7179	00974516  	B 	F 
7180	00974561  	F 	F 
7181	00974639  	H 	E 
7182	00974684  	F 	B 
7183	00974691  	B 	C 
7184	00974806  	J 	E 
7185	00974837  	E 	E 
7186	00974844  	D 	E 
7187	00974868  	K 	H 
7188	00974936  	K 	H 
7189	00975018  	G 	F 
7190	00975100  	C 	H 
7191	00975124  	E 	F 
7192	00975186  	D 	F 
7193	00975285  	D 	E 
7194	00975452  	G 	F 
7195	00975643  	K 	H 
7196	00975674  	K 	H 
7197	00975704  	C 	E 
7198	00975759  	K 	E 
7199	00975889  	E 	F 
7200	00975896  	D 	E 
7201	00975971  	D 	F 
7202	00976282  	B 	E 
7203	00976398  	D 	F 
7204	00977036  	D 	E 
7205	00977074  	C 	F 
7206	00977104  	C 	D 
7207	00977234  	B 	E 
7208	00977258  	C 	C 
7209	00977289  	E 	E 
7210	00977296  	C 	C 
7211	00977944  	D 	F 
7212	00978316  	K 	H 
7213	00978538  	C 	E 
7214	00978804  	C 	F 
7215	00978941  	C 	G 
7216	00979092  	H 	E 
7217	00979108  	K 	H 
7218	00979177  	H 	F 
7219	00979313  	J 	E 
7220	00979504  	E 	C 
7221	00979580  	E 	F 
7222	00979672  	K 	H 
7223	00979719  	C 	F 
7224	00979887  	C 	F 
7225	00980135  	J 	F 
7226	00980272  	K 	H 
7227	00980302  	D 	F 
7228	00980425  	K 	E 
7229	00980449  	K 	H 
7230	00980579  	F 	E 
7231	00980739  	K 	H 
7232	00980753  	E 	A 
7233	00981019  	E 	F 
7234	00981439  	E 	F 
7235	00981521  	G 	E 
7236	00981644  	F 	E 
7237	00981651  	G 	E 
7238	00981859  	C 	F 
7239	00981927  	F 	G 
7240	00981996  	G 	E 
7241	00982023  	D 	F 
7242	00982108  	J 	H 
7243	00982115  	J 	F 
7244	00982504  	C 	D 
7245	00982733  	K 	H 
7246	00982771  	D 	F 
7247	00982795  	D 	F 
7248	00982863  	K 	G 
7249	00982894  	E 	F 
7250	00983105  	F 	F 
7251	00983433  	K 	H 
7252	00983464  	F 	H 
7253	00983501  	K 	H 
7254	00983723  	B 	H 
7255	00984263  	C 	E 
7256	00984478  	C 	E 
7257	00984485  	D 	E 
7258	00984515  	F 	F 
7259	00984782  	K 	H 
7260	00984898  	K 	H 
7261	00984904  	K 	H 
7262	00984935  	B 	E 
7263	00985284  	C 	F 
7264	00985314  	K 	E 
7265	00985635  	G 	G 
7266	00985888  	F 	F 
7267	00986168  	C 	E 
7268	00986427  	F 	E 
7269	00986540  	E 	A 
7270	00986564  	F 	D 
7271	00986571  	F 	E 
7272	00986632  	E 	F 
7273	00986687  	G 	E 
7274	00986717  	I 	E 
7275	00986724  	C 	E 
7276	00986809  	C 	F 
7277	00986885  	E 	E 
7278	00987318  	G 	E 
7279	00987653  	E 	G 
7280	00987660  	F 	E 
7281	00987691  	D 	E 
7282	00987721  	F 	E 
7283	00988070  	C 	E 
7284	00988179  	K 	H 
7285	00988223  	K 	E 
7286	00988230  	D 	E 
7287	00988360  	D 	F 
7288	00988643  	I 	E 
7289	00988728  	B 	H 
7290	00988803  	E 	D 
7291	00988810  	E 	F 
7292	00988926  	D 	D 
7293	00988940  	J 	F 
7294	00989053  	G 	B 
7295	00989091  	F 	E 
7296	00989213  	B 	C 
7297	00989329  	G 	E 
7298	00989381  	K 	H 
7299	00989466  	K 	H 
7300	00989688  	E 	E 
7301	00989756  	G 	D 
7302	00989855  	F 	D 
7303	00990011  	E 	F 
7304	00990479  	D 	D 
7305	00990554  	K 	H 
7306	00990639  	K 	H 
7307	00990646  	K 	H 
7308	00990769  	K 	H 
7309	00990912  	I 	E 
7310	00991063  	E 	F 
7311	00991407  	F 	E 
7312	00991438  	E 	E 
7313	00991865  	G 	C 
7314	00992206  	D 	F 
7315	00992237  	D 	E 
7316	00992589  	I 	F 
7317	00992725  	K 	H 
7318	00992930  	C 	F 
7319	00992992  	D 	E 
7320	00993036  	D 	D 
7321	00993166  	E 	C 
7322	00993197  	E 	G 
7323	00993340  	J 	E 
7324	00993517  	D 	H 
7325	00993715  	D 	E 
7326	00993739  	F 	F 
7327	00993838  	E 	G 
7328	00993852  	B 	F 
7329	00993869  	C 	F 
7330	00993968  	K 	H 
7331	00993982  	B 	E 
7332	00994095  	E 	E 
7333	00994118  	I 	F 
7334	00994200  	E 	A 
7335	00994231  	G 	D 
7336	00994248  	F 	E 
7337	00994316  	F 	E 
7338	00994361  	G 	E 
7339	00994507  	D 	F 
7340	00994620  	K 	E 
7341	00994675  	D 	D 
7342	00994729  	E 	E 
7343	00995030  	F 	E 
7344	00995108  	F 	D 
7345	00995146  	K 	E 
7346	00995344  	E 	C 
7347	00995429  	G 	B 
7348	00995702  	E 	E 
7349	00995870  	E 	F 
7350	00995948  	K 	H 
7351	00996013  	F 	G 
7352	00996020  	K 	H 
7353	00996075  	C 	F 
7354	00996181  	K 	H 
7355	00996228  	E 	E 
7356	00996235  	B 	F 
7357	00996334  	E 	E 
7358	00996419  	A 	E 
7359	00996426  	G 	E 
7360	00996433  	A 	E 
7361	00996488  	C 	H 
7362	00996631  	F 	C 
7363	00996662  	C 	F 
7364	00996747  	G 	F 
7365	00996907  	E 	E 
7366	00996938  	B 	D 
7367	00997010  	H 	F 
7368	00997119  	D 	F 
7369	00997188  	C 	E 
7370	00997232  	D 	E 
7371	00997249  	C 	E 
7372	00997270  	H 	E 
7373	00997447  	D 	D 
7374	00997713  	D 	F 
7375	00997843  	K 	H 
7376	00998215  	B 	F 
7377	00998260  	D 	F 
7378	00998413  	C 	G 
7379	00998505  	B 	C 
7380	00998512  	C 	F 
7381	00998536  	H 	E 
7382	00998659  	J 	E 
7383	00998703  	E 	F 
7384	00998741  	C 	F 
7385	00998949  	E 	E 
7386	00999021  	K 	H 
7387	00999267  	I 	F 
7388	00999458  	D 	F 
7389	00999564  	J 	E 
7390	00999687  	G 	F 
7391	00999748  	J 	E 
7392	01000375  	G 	F 
7393	01000467  	B 	F 
7394	01000627  	K 	H 
7395	01000962  	K 	H 
7396	01001129  	G 	F 
7397	01001679  	E 	E 
7398	01001754  	D 	E 
7399	01001846  	G 	E 
7400	01002119  	F 	F 
7401	01002362  	D 	F 
7402	01002577  	H 	F 
7403	01002652  	K 	H 
7404	01002706  	K 	E 
7405	01002904  	G 	F 
7406	01003123  	D 	F 
7407	01003130  	D 	F 
7408	01003154  	C 	F 
7409	01003178  	F 	H 
7410	01003208  	E 	F 
7411	01003505  	C 	F 
7412	01003673  	E 	E 
7413	01003765  	H 	H 
7414	01003819  	C 	E 
7415	01003871  	F 	F 
7416	01004373  	E 	E 
7417	01004663  	E 	D 
7418	01004687  	F 	E 
7419	01004694  	D 	G 
7420	01004717  	C 	D 
7421	01005226  	D 	F 
7422	01005240  	F 	E 
7423	01005493  	H 	E 
7424	01006131  	F 	E 
7425	01006162  	I 	C 
7426	01006322  	D 	F 
7427	01006520  	F 	E 
7428	01006568  	H 	D 
7429	01006995  	D 	C 
7430	01007169  	D 	E 
7431	01007176  	I 	G 
7432	01007770  	E 	A 
7433	01008104  	D 	E 
7434	01008234  	K 	H 
7435	01008241  	K 	H 
7436	01008432  	E 	F 
7437	01008593  	E 	F 
7438	01008876  	K 	G 
7439	01009057  	K 	H 
7440	01009163  	J 	E 
7441	01009330  	K 	H 
7442	01009736  	J 	A 
7443	01009866  	K 	H 
7444	01009873  	G 	E 
7445	01009897  	K 	H 
7446	01009903  	I 	E 
7447	01009972  	C 	G 
7448	01011166  	E 	E 
7449	01011241  	F 	E 
7450	01011517  	F 	E 
7451	01011586  	D 	F 
7452	01011616  	E 	D 
7453	01011968  	C 	E 
7454	01012026  	G 	E 
7455	01012057  	D 	H 
7456	01012330  	C 	C 
7457	01012392  	K 	F 
7458	01012569  	K 	H 
7459	01012958  	F 	E 
7460	01013047  	C 	E 
7461	01013160  	K 	E 
7462	01013214  	C 	F 
7463	01013283  	D 	F 
7464	01013412  	E 	F 
7465	01013573  	G 	F 
7466	01013689  	K 	H 
7467	01013795  	D 	F 
7468	01013863  	F 	D 
7469	01014020  	D 	F 
7470	01014235  	D 	E 
7471	01014327  	D 	E 
7472	01014365  	D 	E 
7473	01014389  	D 	F 
7474	01014471  	G 	G 
7475	01014686  	E 	C 
7476	01015294  	K 	H 
7477	01015348  	K 	F 
7478	01015416  	A 	E 
7479	01015461  	D 	E 
7480	01015744  	E 	F 
7481	01015867  	K 	G 
7482	01016208  	D 	A 
7483	01016260  	D 	E 
7484	01016529  	G 	E 
7485	01016673  	C 	E 
7486	01017199  	D 	E 
7487	01017267  	E 	E 
7488	01017366  	H 	E 
7489	01018165  	E 	H 
7490	01018271  	K 	C 
7491	01018462  	K 	H 
7492	01018516  	E 	E 
7493	01018806  	J 	E 
7494	01019193  	B 	E 
7495	01019605  	D 	G 
7496	01019612  	B 	F 
7497	01019650  	E 	E 
7498	01019957  	F 	F 
7499	01019995  	K 	E 
7500	01020342  	C 	H 
7501	01021172  	I 	E 
7502	01021240  	G 	E 
7503	01021318  	C 	E 
7504	01021554  	F 	F 
7505	01021714  	C 	H 
7506	01021943  	K 	H 
7507	01022094  	D 	E 
7508	01022483  	B 	E 
7509	01022551  	E 	E 
7510	01022582  	F 	F 
7511	01022612  	J 	E 
7512	01022780  	D 	E 
7513	01022841  	E 	E 
7514	01022995  	F 	E 
7515	01023039  	B 	F 
7516	01023077  	D 	G 
7517	01023091  	G 	E 
7518	01023121  	G 	C 
7519	01023138  	C 	E 
7520	01023169  	G 	E 
7521	01023220  	D 	F 
7522	01023268  	E 	F 
7523	01023299  	C 	F 
7524	01023336  	F 	C 
7525	01023374  	A 	F 
7526	01023442  	C 	E 
7527	01023510  	C 	F 
7528	01023602  	E 	C 
7529	01023794  	E 	F 
7530	01023916  	E 	E 
7531	01023930  	F 	G 
7532	01024272  	D 	C 
7533	01024371  	H 	F 
7534	01024395  	E 	E 
7535	01025040  	G 	C 
7536	01025170  	D 	F 
7537	01025248  	B 	F 
7538	01025507  	F 	C 
7539	01025521  	J 	F 
7540	01025569  	C 	E 
7541	01025576  	E 	E 
7542	01025583  	E 	E 
7543	01025637  	B 	F 
7544	01025712  	E 	E 
7545	01025729  	F 	C 
7546	01025743  	B 	F 
7547	01025804  	C 	F 
7548	01025880  	B 	C 
7549	01026054  	C 	E 
7550	01026078  	C 	E 
7551	01026092  	D 	F 
7552	01026191  	J 	E 
7553	01026290  	D 	E 
7554	01026320  	E 	A 
7555	01026344  	E 	F 
7556	01026351  	E 	F 
7557	01026382  	G 	E 
7558	01026405  	C 	G 
7559	01026528  	D 	E 
7560	01026580  	E 	E 
7561	01026634  	E 	F 
7562	01026757  	E 	E 
7563	01026870  	F 	E 
7564	01027266  	E 	D 
7565	01027365  	F 	C 
7566	01027518  	G 	E 
7567	01027525  	F 	E 
7568	01027549  	G 	E 
7569	01027600  	F 	F 
7570	01028010  	J 	C 
7571	01028225  	C 	E 
7572	01028386  	G 	C 
7573	01028447  	G 	E 
7574	01028515  	A 	E 
7575	01028775  	C 	E 
7576	01028812  	C 	E 
7577	01028942  	E 	F 
7578	01028959  	E 	E 
7579	01029017  	D 	F 
7580	01029048  	E 	E 
7581	01029093  	K 	H 
7582	01029147  	F 	F 
7583	01029222  	J 	H 
7584	01029345  	E 	F 
7585	01029352  	F 	E 
7586	01029383  	G 	E 
7587	01029420  	D 	F 
7588	01029673  	D 	E 
7589	01029680  	G 	H 
7590	01029703  	F 	E 
7591	01029796  	I 	F 
7592	01029949  	D 	G 
7593	01029970  	J 	E 
7594	01029994  	G 	E 
7595	01030044  	H 	E 
7596	01030211  	J 	C 
7597	01030259  	B 	F 
7598	01030303  	H 	F 
7599	01030648  	J 	G 
7600	01030693  	E 	F 
7601	01031010  	E 	E 
7602	01031072  	F 	E 
7603	01031119  	J 	E 
7604	01031232  	F 	A 
7605	01031324  	D 	E 
7606	01031362  	F 	F 
7607	01031379  	F 	C 
7608	01031485  	D 	E 
7609	01031751  	B 	E 
7610	01031935  	K 	G 
7611	01032178  	G 	E 
7612	01032185  	K 	H 
7613	01032192  	E 	E 
7614	01032215  	J 	E 
7615	01032253  	C 	G 
7616	01032406  	D 	H 
7617	01032437  	E 	E 
7618	01032536  	F 	G 
7619	01032611  	D 	E 
7620	01032703  	C 	E 
7621	01032710  	D 	E 
7622	01032871  	E 	F 
7623	01033052  	H 	D 
7624	01033076  	H 	C 
7625	01033106  	D 	F 
7626	01033311  	E 	H 
7627	01033335  	E 	E 
7628	01033373  	D 	G 
7629	01033380  	F 	F 
7630	01033526  	E 	G 
7631	01033571  	C 	E 
7632	01033670  	E 	F 
7633	01033700  	C 	F 
7634	01033724  	B 	C 
7635	01033830  	C 	E 
7636	01033847  	E 	D 
7637	01033854  	C 	C 
7638	01033953  	C 	E 
7639	01033960  	B 	G 
7640	01034301  	I 	E 
7641	01034325  	F 	C 
7642	01034370  	E 	F 
7643	01034561  	E 	E 
7644	01034585  	E 	E 
7645	01034660  	E 	E 
7646	01034677  	C 	E 
7647	01034844  	D 	C 
7648	01035063  	E 	F 
7649	01035131  	F 	E 
7650	01035247  	D 	E 
7651	01035292  	E 	F 
7652	01035339  	C 	E 
7653	01035384  	G 	F 
7654	01035407  	I 	E 
7655	01035421  	G 	E 
7656	01035643  	E 	F 
7657	01035674  	E 	E 
7658	01035759  	F 	G 
7659	01035766  	C 	E 
7660	01035780  	G 	E 
7661	01035926  	E 	E 
7662	01035964  	H 	E 
7663	01036121  	D 	E 
7664	01036411  	E 	G 
7665	01036824  	E 	E 
7666	01036862  	J 	H 
7667	01036879  	B 	C 
7668	01036978  	E 	F 
7669	01037050  	D 	E 
7670	01037104  	D 	E 
7671	01037128  	J 	E 
7672	01037180  	F 	G 
7673	01037418  	E 	F 
7674	01037517  	G 	F 
7675	01037548  	G 	F 
7676	01037609  	D 	H 
7677	01037623  	D 	E 
7678	01037784  	F 	G 
7679	01038040  	E 	H 
7680	01038064  	E 	G 
7681	01038071  	C 	F 
7682	01038149  	D 	H 
7683	01038248  	F 	F 
7684	01038262  	E 	G 
7685	01038279  	J 	E 
7686	01038361  	D 	E 
7687	01038392  	E 	F 
7688	01038521  	D 	F 
7689	01038750  	E 	C 
7690	01038804  	C 	F 
7691	01038842  	E 	C 
7692	01039009  	G 	C 
7693	01039139  	D 	F 
7694	01039160  	C 	E 
7695	01039221  	B 	F 
7696	01039375  	I 	E 
7697	01039528  	F 	C 
7698	01039603  	D 	F 
7699	01039627  	F 	E 
7700	01039634  	D 	E 
7701	01039665  	J 	E 
7702	01039818  	C 	F 
7703	01039887  	J 	F 
7704	01039931  	D 	F 
7705	01039948  	B 	E 
7706	01039993  	C 	A 
7707	01040036  	G 	F 
7708	01040128  	B 	E 
7709	01040142  	I 	E 
7710	01040203  	E 	F 
7711	01040333  	F 	F 
7712	01040425  	F 	G 
7713	01040456  	F 	E 
7714	01040470  	G 	E 
7715	01040548  	J 	F 
7716	01043785  	E 	F 
7717	01043839  	G 	E 
7718	01044454  	F 	F 
7719	01044485  	E 	F 
7720	01044515  	K 	E 
7721	01044560  	D 	C 
7722	01044737  	C 	E 
7723	01044829  	D 	F 
7724	01044850  	G 	F 
7725	01044973  	C 	D 
